Transaction_ID,Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Region,Customer_Segment,Payment_Method,Total_Revenue
TX-11799,2024-04-21,CUST-UNKNOWN,Standing Desk,Office Supplies,3,450.0,East,Corporate,Credit Card,1350.0
TX-10338,2025-06-22,CUST-0279,Smartwatch,Electronics,7,200.0,East,Corporate,Cash,1400.0
TX-10215,2025-01-02,CUST-0158,Premium Notebook,Office Supplies,10,15.5,North,Corporate,Cash,155.0
TX-13663,2025-04-26,CUST-0267,USB-C Multi-Hub,Accessories,1,39.99,West,Consumer,Cash,39.99
TX-11341,2025-08-12,CUST-0003,Premium Notebook,Office Supplies,2,13.48,South,Consumer,Cash,26.96
TX-10011,2025-03-22,CUST-0252,Smartwatch,Electronics,3,200.0,East,Consumer,Cash,600.0
TX-11520,2025-05-16,CUST-0304,Pro Laptop,Electronics,4,1200.0,North,Corporate,Cash,4800.0
TX-13640,2024-10-14,CUST-0266,Pro Laptop,Electronics,1,1200.0,South,Consumer,Credit Card,1200.0
TX-14952,2024-09-08,CUST-0208,Standing Desk,Office Supplies,2,450.0,East,Consumer,Bank Transfer,900.0
TX-13829,2025-05-02,CUST-0140,Gel Pens 12-Pack,Office Supplies,4,12.99,North,Small Business,Bank Transfer,51.96
TX-13004,2025-05-28,CUST-0280,Noise-Cancelling Headphones,Electronics,3,250.0,East,Small Business,Credit Card,750.0
TX-12864,2024-09-11,CUST-0150,Desk Mat,Accessories,9,25.0,North,Corporate,PayPal,225.0
TX-13115,2025-12-28,CUST-0337,Smartwatch,Electronics,3,188.0,West,Small Business,Cash,564.0
TX-14869,2024-06-19,CUST-0238,Whiteboard,Office Supplies,3,72.79,West,Small Business,Cash,218.37
TX-12322,2024-05-13,CUST-0109,Noise-Cancelling Headphones,Electronics,1,200.0,South,Consumer,PayPal,200.0
TX-12571,2025-11-28,CUST-0016,Wireless Mouse,Accessories,4,49.99,East,Consumer,Bank Transfer,199.96
TX-12913,2024-02-03,CUST-0108,Gel Pens 12-Pack,Office Supplies,3,11.04,West,Corporate,PayPal,33.12
TX-10101,2025-05-12,CUST-0099,Premium Tablet,Electronics,2,600.0,South,Consumer,Credit Card,1200.0
TX-13549,2024-06-02,CUST-0007,4K Monitor,Electronics,4,350.0,North,Consumer,Credit Card,1400.0
TX-11458,2024-03-03,CUST-0133,Ergonomic Chair,Office Supplies,7,299.99,East,Corporate,Credit Card,2099.9300000000003
TX-10171,2024-10-31,CUST-0361,Smartwatch,Electronics,3,200.0,South,Consumer,Cash,600.0
TX-10107,2025-01-26,CUST-UNKNOWN,Premium Tablet,Electronics,2,528.0,East,Consumer,Bank Transfer,1056.0
TX-14221,2024-03-09,CUST-0293,Pro Laptop,Electronics,9,1200.0,North,Corporate,Credit Card,10800.0
TX-13569,2025-12-03,CUST-0015,Smartwatch,Electronics,4,200.0,West,Corporate,Bank Transfer,800.0
TX-14321,2025-12-29,CUST-0036,Ergonomic Chair,Office Supplies,1,299.99,East,Small Business,PayPal,299.99
TX-10024,2024-08-27,CUST-0398,Ergonomic Chair,Office Supplies,7,299.99,North,Corporate,Cash,2099.9300000000003
TX-13917,2025-03-30,CUST-0044,Smartwatch,Electronics,2,174.0,South,Consumer,Bank Transfer,348.0
TX-14147,2025-03-18,CUST-0035,Standing Desk,Office Supplies,2,450.0,South,Small Business,PayPal,900.0
TX-10938,2025-05-12,CUST-0263,Laptop Sleeve,Accessories,4,29.99,West,Consumer,PayPal,119.96
TX-10060,2024-02-14,CUST-0373,Laptop Sleeve,Accessories,6,29.99,East,Corporate,Cash,179.94
TX-11240,2024-05-06,CUST-0011,Pro Laptop,Electronics,3,1200.0,West,Consumer,Credit Card,3600.0
TX-14664,2024-11-05,CUST-0291,Noise-Cancelling Headphones,Electronics,4,250.0,North,Small Business,Cash,1000.0
TX-11040,2024-05-13,CUST-0098,4K Monitor,Electronics,4,350.0,South,Small Business,Bank Transfer,1400.0
TX-14212,2025-10-18,CUST-0242,USB-C Multi-Hub,Accessories,1,39.99,East,Consumer,PayPal,39.99
TX-12760,2025-10-14,CUST-0307,Noise-Cancelling Headphones,Electronics,4,250.0,West,Consumer,Cash,1000.0
TX-12120,2025-09-25,CUST-0069,Pro Laptop,Electronics,2,1200.0,East,Consumer,Bank Transfer,2400.0
TX-11524,2024-11-16,CUST-0237,Desk Mat,Accessories,1,25.0,West,Small Business,Credit Card,25.0
TX-13521,2024-02-08,CUST-0302,4K Monitor,Electronics,5,350.0,South,Corporate,Credit Card,1750.0
TX-10153,2025-06-11,CUST-0240,Premium Notebook,Office Supplies,9,13.79,East,Corporate,Credit Card,124.10999999999999
TX-12248,2024-06-29,CUST-0176,Premium Notebook,Office Supplies,3,15.5,East,Small Business,PayPal,46.5
TX-10481,2025-08-03,CUST-0385,Desk Mat,Accessories,10,25.0,South,Corporate,Credit Card,250.0
TX-14258,2025-06-14,CUST-0162,Pro Laptop,Electronics,4,1116.0,East,Consumer,Credit Card,4464.0
TX-14331,2025-02-10,CUST-0204,Laptop Sleeve,Accessories,3,29.99,North,Corporate,PayPal,89.97
TX-13578,2025-09-10,CUST-0321,4K Monitor,Electronics,2,308.0,North,Small Business,Bank Transfer,616.0
TX-14150,2025-04-04,CUST-0304,Mechanical Keyboard,Accessories,2,99.99,North,Corporate,Bank Transfer,199.98
TX-13562,2024-01-31,CUST-0340,Gel Pens 12-Pack,Office Supplies,7,11.3,West,Corporate,Cash,79.10000000000001
TX-13315,2024-02-24,CUST-0281,Wireless Mouse,Accessories,2,49.99,North,Consumer,Cash,99.98
TX-11762,2025-12-24,CUST-0182,Noise-Cancelling Headphones,Electronics,3,250.0,South,Consumer,Credit Card,750.0
TX-13538,2025-09-08,CUST-0347,Laptop Sleeve,Accessories,2,29.99,West,Corporate,Cash,59.98
TX-14832,2024-07-28,CUST-0067,Pro Laptop,Electronics,4,1128.0,North,Small Business,Bank Transfer,4512.0
TX-10750,2024-11-10,CUST-0313,4K Monitor,Electronics,3,301.0,West,Corporate,Credit Card,903.0
TX-13619,2025-11-18,CUST-UNKNOWN,Ergonomic Chair,Office Supplies,4,299.99,East,Corporate,PayPal,1199.96
TX-11785,2024-11-10,CUST-0293,Mechanical Keyboard,Accessories,7,99.99,North,Corporate,Credit Card,699.93
TX-14296,2025-09-18,CUST-0292,Premium Notebook,Office Supplies,2,15.5,West,Corporate,Bank Transfer,31.0
TX-13383,2025-11-10,CUST-0107,Premium Notebook,Office Supplies,3,15.5,West,Consumer,PayPal,46.5
TX-14163,2025-10-19,CUST-0159,Ergonomic Chair,Office Supplies,1,299.99,North,Consumer,Cash,299.99
TX-10405,2024-02-29,CUST-0003,Premium Notebook,Office Supplies,2,15.5,South,Consumer,PayPal,31.0
TX-10757,2025-05-02,CUST-0355,Premium Tablet,Electronics,2,600.0,East,Consumer,Bank Transfer,1200.0
TX-12711,2025-07-09,CUST-0385,Standing Desk,Office Supplies,8,396.0,South,Corporate,Cash,3168.0
TX-12670,2024-02-18,CUST-0235,Wireless Mouse,Accessories,2,49.99,East,Small Business,Bank Transfer,99.98
TX-14040,2024-05-04,CUST-0063,Mechanical Keyboard,Accessories,4,99.99,West,Small Business,Credit Card,399.96
TX-10097,2025-11-25,CUST-0130,Laptop Sleeve,Accessories,2,25.49,West,Consumer,Bank Transfer,50.98
TX-11333,2024-02-04,CUST-0130,Desk Mat,Accessories,3,25.0,West,Consumer,Bank Transfer,75.0
TX-14477,2024-05-14,CUST-0343,Mechanical Keyboard,Accessories,3,89.99,West,Small Business,PayPal,269.96999999999997
TX-12791,2025-07-05,CUST-0387,Desk Mat,Accessories,2,21.25,South,Corporate,Bank Transfer,42.5
TX-12854,2025-06-10,CUST-0346,Standing Desk,Office Supplies,2,450.0,East,Small Business,Cash,900.0
TX-10186,2024-12-03,CUST-0371,Wireless Mouse,Accessories,6,49.99,East,Corporate,Bank Transfer,299.94
TX-14060,2024-10-24,CUST-0205,Whiteboard,Office Supplies,6,79.99,North,Corporate,Cash,479.93999999999994
TX-12723,2024-11-11,CUST-0304,Mechanical Keyboard,Accessories,7,99.99,North,Corporate,Bank Transfer,699.93
TX-13583,2024-06-19,CUST-0390,Premium Notebook,Office Supplies,1,15.5,South,Small Business,PayPal,15.5
TX-12058,2025-11-18,CUST-0083,Standing Desk,Office Supplies,2,364.5,South,Consumer,Bank Transfer,729.0
TX-11319,2025-10-04,CUST-0057,Whiteboard,Office Supplies,1,72.79,West,Consumer,Credit Card,72.79
TX-14223,2024-12-22,CUST-0084,Mechanical Keyboard,Accessories,2,79.99,South,Small Business,Credit Card,159.98
TX-10148,2025-12-02,CUST-0233,Pro Laptop,Electronics,4,1200.0,West,Corporate,Cash,4800.0
TX-10028,2025-02-11,CUST-0333,Noise-Cancelling Headphones,Electronics,4,250.0,South,Consumer,Bank Transfer,1000.0
TX-14165,2025-04-07,CUST-0182,Wireless Mouse,Accessories,4,49.99,East,Consumer,Credit Card,199.96
TX-13363,2025-12-28,CUST-0396,Pro Laptop,Electronics,6,1200.0,North,Corporate,PayPal,7200.0
TX-10692,2024-12-25,CUST-0088,Premium Notebook,Office Supplies,2,15.5,West,Small Business,Credit Card,31.0
TX-12866,2025-02-19,CUST-0002,4K Monitor,Electronics,1,350.0,East,Consumer,Cash,350.0
TX-13776,2025-07-18,CUST-0322,Ergonomic Chair,Office Supplies,2,281.99,South,Consumer,PayPal,563.98
TX-11386,2024-12-29,CUST-0217,Ergonomic Chair,Office Supplies,3,299.99,South,Small Business,Bank Transfer,899.97
TX-11845,2025-12-26,CUST-0310,Mechanical Keyboard,Accessories,9,99.99,South,Corporate,Bank Transfer,899.91
TX-14759,2024-03-02,CUST-0035,Noise-Cancelling Headphones,Electronics,2,250.0,South,Small Business,Cash,500.0
TX-10129,2024-02-28,CUST-0039,Desk Mat,Accessories,3,25.0,South,Consumer,PayPal,75.0
TX-11599,2024-05-30,CUST-0312,Wireless Mouse,Accessories,8,49.99,West,Corporate,Credit Card,399.92
TX-13629,2024-01-01,CUST-0152,Wireless Mouse,Accessories,1,49.99,South,Small Business,Cash,49.99
TX-14529,2025-07-09,CUST-0359,Whiteboard,Office Supplies,4,79.99,East,Small Business,Credit Card,319.96
TX-10701,2024-11-20,CUST-0348,Gel Pens 12-Pack,Office Supplies,3,12.99,West,Small Business,Credit Card,38.97
TX-14039,2024-04-22,CUST-0273,Premium Tablet,Electronics,4,600.0,East,Consumer,Cash,2400.0
TX-13028,2024-04-11,CUST-0200,Premium Notebook,Office Supplies,3,15.5,South,Small Business,Credit Card,46.5
TX-12969,2025-04-01,CUST-0399,Noise-Cancelling Headphones,Electronics,1,250.0,West,Consumer,Credit Card,250.0
TX-14382,2025-10-27,CUST-0299,Mechanical Keyboard,Accessories,2,99.99,North,Corporate,Cash,199.98
TX-11708,2024-09-13,CUST-0095,USB-C Multi-Hub,Accessories,3,39.99,South,Consumer,Cash,119.97
TX-12953,2025-06-19,CUST-0202,Mechanical Keyboard,Accessories,3,99.99,South,Corporate,Credit Card,299.96999999999997
TX-10454,2025-12-08,CUST-0105,Wireless Mouse,Accessories,3,40.99,West,Consumer,Cash,122.97
TX-12868,2025-07-08,CUST-0376,Premium Notebook,Office Supplies,1,15.5,South,Consumer,Cash,15.5
TX-12040,2025-11-02,CUST-0177,Pro Laptop,Electronics,2,1200.0,West,Corporate,Bank Transfer,2400.0
TX-11772,2025-06-25,CUST-0007,Noise-Cancelling Headphones,Electronics,4,202.5,North,Consumer,Bank Transfer,810.0
TX-12315,2025-04-11,CUST-0334,USB-C Multi-Hub,Accessories,1,39.99,East,Small Business,PayPal,39.99
TX-10609,2024-11-22,CUST-0077,Whiteboard,Office Supplies,2,67.19,South,Consumer,PayPal,134.38
TX-10167,2025-02-24,CUST-0257,Desk Mat,Accessories,1,25.0,West,Small Business,PayPal,25.0
TX-10730,2024-02-04,CUST-0048,4K Monitor,Electronics,2,350.0,East,Consumer,Credit Card,700.0
TX-14274,2024-08-21,CUST-0114,Premium Notebook,Office Supplies,3,15.5,North,Small Business,Cash,46.5
TX-13358,2024-02-04,CUST-0042,Premium Tablet,Electronics,2,600.0,South,Small Business,Bank Transfer,1200.0
TX-13896,2025-09-09,CUST-0233,Smartwatch,Electronics,9,200.0,West,Corporate,Credit Card,1800.0
TX-12074,2024-11-03,CUST-0146,Standing Desk,Office Supplies,3,450.0,South,Corporate,PayPal,1350.0
TX-14096,2024-08-16,CUST-0015,Premium Tablet,Electronics,8,600.0,West,Corporate,Bank Transfer,4800.0
TX-13700,2025-04-03,CUST-0053,Gel Pens 12-Pack,Office Supplies,4,12.99,East,Small Business,Bank Transfer,51.96
TX-11622,2024-09-12,CUST-0086,Desk Mat,Accessories,1,21.5,West,Consumer,Bank Transfer,21.5
TX-10587,2024-09-26,CUST-0278,Gel Pens 12-Pack,Office Supplies,1,12.99,East,Consumer,Cash,12.99
TX-11401,2025-09-23,CUST-0064,Standing Desk,Office Supplies,1,378.0,West,Small Business,PayPal,378.0
TX-13045,2025-04-23,CUST-0068,Desk Mat,Accessories,2,25.0,East,Small Business,Cash,50.0
TX-13224,2024-02-16,CUST-0319,Premium Notebook,Office Supplies,3,15.5,North,Consumer,PayPal,46.5
TX-11700,2024-04-22,CUST-0084,Smartwatch,Electronics,2,200.0,South,Small Business,Bank Transfer,400.0
TX-13088,2024-10-27,CUST-0392,USB-C Multi-Hub,Accessories,1,39.99,North,Small Business,Bank Transfer,39.99
TX-14416,2025-03-07,CUST-0293,Desk Mat,Accessories,10,25.0,North,Corporate,Credit Card,250.0
TX-12981,2025-11-12,CUST-0053,Mechanical Keyboard,Accessories,1,93.99,East,Small Business,PayPal,93.99
TX-10040,2025-11-06,CUST-0071,Wireless Mouse,Accessories,2,49.99,South,Corporate,Bank Transfer,99.98
TX-11379,2024-12-17,CUST-0063,Gel Pens 12-Pack,Office Supplies,3,12.34,West,Small Business,Bank Transfer,37.019999999999996
TX-12089,2024-02-17,CUST-0351,Standing Desk,Office Supplies,5,450.0,East,Corporate,Bank Transfer,2250.0
TX-12175,2024-12-09,CUST-0040,Noise-Cancelling Headphones,Electronics,2,217.5,West,Corporate,Bank Transfer,435.0
TX-13217,2025-01-02,CUST-0253,Ergonomic Chair,Office Supplies,2,299.99,South,Consumer,Bank Transfer,599.98
TX-12885,2024-09-27,CUST-UNKNOWN,Ergonomic Chair,Office Supplies,1,272.99,North,Small Business,Credit Card,272.99
TX-10074,2024-02-01,CUST-0047,Laptop Sleeve,Accessories,2,29.99,South,Small Business,Cash,59.98
TX-13965,2024-06-06,CUST-0017,Smartwatch,Electronics,5,200.0,South,Corporate,Credit Card,1000.0
TX-13946,2024-09-22,CUST-0305,Premium Tablet,Electronics,2,600.0,North,Consumer,Cash,1200.0
TX-12657,2025-09-16,CUST-0178,Standing Desk,Office Supplies,1,450.0,North,Consumer,PayPal,450.0
TX-13180,2025-08-30,CUST-UNKNOWN,Smartwatch,Electronics,9,200.0,South,Corporate,PayPal,1800.0
TX-12076,2024-12-07,CUST-0296,4K Monitor,Electronics,3,315.0,South,Corporate,PayPal,945.0
TX-10441,2024-05-23,CUST-0368,Desk Mat,Accessories,1,25.0,East,Consumer,Bank Transfer,25.0
TX-14103,2024-09-11,CUST-0383,Desk Mat,Accessories,10,25.0,South,Corporate,Cash,250.0
TX-12051,2025-10-29,CUST-0118,Laptop Sleeve,Accessories,3,29.99,South,Consumer,Cash,89.97
TX-12541,2025-09-14,CUST-0082,Laptop Sleeve,Accessories,5,29.99,East,Corporate,Credit Card,149.95
TX-13306,2025-12-13,CUST-0298,Premium Tablet,Electronics,7,510.0,West,Corporate,Credit Card,3570.0
TX-11301,2024-01-17,CUST-0155,Whiteboard,Office Supplies,1,79.99,South,Small Business,Cash,79.99
TX-11781,2024-11-24,CUST-0360,Laptop Sleeve,Accessories,4,29.99,North,Small Business,PayPal,119.96
TX-13430,2025-12-26,CUST-0175,Ergonomic Chair,Office Supplies,4,269.99,East,Consumer,PayPal,1079.96
TX-11304,2025-01-25,CUST-0338,Desk Mat,Accessories,3,25.0,East,Consumer,Credit Card,75.0
TX-10236,2025-04-06,CUST-0183,Desk Mat,Accessories,4,25.0,West,Small Business,PayPal,100.0
TX-12599,2024-02-20,CUST-0200,Smartwatch,Electronics,2,200.0,South,Small Business,Credit Card,400.0
TX-10520,2024-12-12,CUST-0315,Wireless Mouse,Accessories,2,49.99,North,Small Business,Cash,99.98
TX-12573,2025-07-24,CUST-0144,Standing Desk,Office Supplies,2,450.0,North,Small Business,Bank Transfer,900.0
TX-13280,2024-11-03,CUST-0282,Premium Notebook,Office Supplies,2,15.5,South,Consumer,Cash,31.0
TX-13186,2024-05-09,CUST-0200,Smartwatch,Electronics,3,200.0,South,Small Business,Cash,600.0
TX-12768,2025-07-22,CUST-0223,Noise-Cancelling Headphones,Electronics,3,220.0,South,Corporate,Bank Transfer,660.0
TX-10735,2024-07-24,CUST-0313,Standing Desk,Office Supplies,9,373.5,West,Corporate,Credit Card,3361.5
TX-14731,2025-10-25,CUST-0206,Gel Pens 12-Pack,Office Supplies,1,12.99,South,Consumer,Cash,12.99
TX-14959,2024-09-18,CUST-0192,Desk Mat,Accessories,8,25.0,North,Corporate,Credit Card,200.0
TX-12106,2025-09-08,CUST-0290,USB-C Multi-Hub,Accessories,3,39.99,West,Corporate,Cash,119.97
TX-12679,2024-06-19,CUST-0006,Whiteboard,Office Supplies,4,67.19,West,Consumer,Bank Transfer,268.76
TX-13229,2024-04-22,CUST-0108,Gel Pens 12-Pack,Office Supplies,6,12.99,West,Corporate,Credit Card,77.94
TX-12761,2025-04-27,CUST-0188,Mechanical Keyboard,Accessories,7,99.99,North,Corporate,PayPal,699.93
TX-10592,2025-02-01,CUST-0270,Laptop Sleeve,Accessories,3,29.99,West,Small Business,Credit Card,89.97
TX-11303,2024-12-09,CUST-0235,Premium Notebook,Office Supplies,2,15.5,East,Small Business,PayPal,31.0
TX-11387,2024-06-26,CUST-0289,Premium Notebook,Office Supplies,2,15.5,North,Consumer,PayPal,31.0
TX-14722,2025-11-10,CUST-0196,Ergonomic Chair,Office Supplies,3,284.99,West,Small Business,Cash,854.97
TX-14552,2024-12-10,CUST-0091,Gel Pens 12-Pack,Office Supplies,4,12.99,South,Small Business,Cash,51.96
TX-14003,2025-02-04,CUST-0337,Smartwatch,Electronics,2,200.0,West,Small Business,Credit Card,400.0
TX-11890,2024-06-04,CUST-0275,4K Monitor,Electronics,3,350.0,West,Small Business,Bank Transfer,1050.0
TX-12987,2025-08-17,CUST-0284,USB-C Multi-Hub,Accessories,2,39.99,South,Small Business,PayPal,79.98
TX-14954,2024-01-29,CUST-0378,Ergonomic Chair,Office Supplies,4,272.99,North,Small Business,Credit Card,1091.96
TX-13297,2024-12-24,CUST-0203,Gel Pens 12-Pack,Office Supplies,3,12.99,South,Small Business,PayPal,38.97
TX-10904,2024-09-26,CUST-0314,Whiteboard,Office Supplies,7,79.99,North,Corporate,Cash,559.93
TX-14909,2024-07-05,CUST-0106,Mechanical Keyboard,Accessories,3,99.99,South,Small Business,Bank Transfer,299.96999999999997
TX-11279,2024-06-22,CUST-0083,Noise-Cancelling Headphones,Electronics,3,230.0,South,Consumer,Bank Transfer,690.0
TX-10933,2024-05-28,CUST-0333,Smartwatch,Electronics,2,200.0,South,Consumer,Credit Card,400.0
TX-14929,2025-07-08,CUST-0174,4K Monitor,Electronics,3,350.0,South,Small Business,Credit Card,1050.0
TX-12308,2025-08-13,CUST-0213,Ergonomic Chair,Office Supplies,2,239.99,East,Small Business,Cash,479.98
TX-11555,2025-05-28,CUST-0076,USB-C Multi-Hub,Accessories,1,39.99,East,Small Business,PayPal,39.99
TX-14559,2024-07-22,CUST-0212,Gel Pens 12-Pack,Office Supplies,4,12.99,South,Corporate,Credit Card,51.96
TX-13190,2025-04-23,CUST-0112,Pro Laptop,Electronics,8,1200.0,West,Corporate,Credit Card,9600.0
TX-14467,2025-11-07,CUST-0248,4K Monitor,Electronics,1,350.0,South,Small Business,Bank Transfer,350.0
TX-10706,2024-07-11,CUST-0285,Premium Notebook,Office Supplies,4,15.5,South,Consumer,PayPal,62.0
TX-14717,2024-04-06,CUST-0379,4K Monitor,Electronics,2,350.0,South,Consumer,Credit Card,700.0
TX-13070,2024-01-06,CUST-0193,USB-C Multi-Hub,Accessories,2,39.99,South,Small Business,Credit Card,79.98
TX-10745,2025-08-30,CUST-0200,4K Monitor,Electronics,3,350.0,South,Small Business,Cash,1050.0
TX-13594,2024-10-26,CUST-0322,Standing Desk,Office Supplies,1,450.0,South,Consumer,PayPal,450.0
TX-11939,2025-03-16,CUST-0269,USB-C Multi-Hub,Accessories,10,39.99,East,Corporate,Credit Card,399.90000000000003
TX-12862,2024-07-23,CUST-0381,Desk Mat,Accessories,4,25.0,West,Corporate,Credit Card,100.0
TX-14053,2025-04-05,CUST-0317,Laptop Sleeve,Accessories,4,29.99,South,Small Business,Credit Card,119.96
TX-10513,2024-09-17,CUST-0245,Pro Laptop,Electronics,6,1200.0,West,Corporate,Cash,7200.0
TX-10081,2024-06-28,CUST-0067,Whiteboard,Office Supplies,2,65.59,North,Small Business,Bank Transfer,131.18
TX-11308,2024-05-07,CUST-0180,Gel Pens 12-Pack,Office Supplies,4,12.99,North,Consumer,Credit Card,51.96
TX-14574,2025-05-23,CUST-0027,Smartwatch,Electronics,2,200.0,South,Small Business,PayPal,400.0
TX-10914,2025-08-05,CUST-0067,Pro Laptop,Electronics,3,1200.0,North,Small Business,Bank Transfer,3600.0
TX-13452,2025-03-17,CUST-0228,Noise-Cancelling Headphones,Electronics,1,250.0,East,Small Business,PayPal,250.0
TX-13695,2025-07-17,CUST-0261,Standing Desk,Office Supplies,3,450.0,South,Small Business,Bank Transfer,1350.0
TX-14833,2024-01-22,CUST-0151,Ergonomic Chair,Office Supplies,3,299.99,East,Corporate,Credit Card,899.97
TX-13156,2025-03-16,CUST-0238,Gel Pens 12-Pack,Office Supplies,3,12.99,West,Small Business,Bank Transfer,38.97
TX-12198,2024-05-30,CUST-0208,USB-C Multi-Hub,Accessories,2,39.99,East,Consumer,Cash,79.98
TX-14257,2025-12-19,CUST-0032,Ergonomic Chair,Office Supplies,8,299.99,East,Corporate,Bank Transfer,2399.92
TX-10774,2024-01-06,CUST-0023,Smartwatch,Electronics,10,200.0,North,Corporate,Credit Card,2000.0
TX-10329,2024-12-01,CUST-0183,Whiteboard,Office Supplies,1,79.99,West,Small Business,Bank Transfer,79.99
TX-12054,2025-10-17,CUST-0394,Wireless Mouse,Accessories,9,49.99,West,Corporate,PayPal,449.91
TX-12001,2024-01-17,CUST-0117,Premium Notebook,Office Supplies,4,15.5,East,Consumer,Cash,62.0
TX-10943,2025-02-03,CUST-0214,USB-C Multi-Hub,Accessories,4,39.99,West,Small Business,PayPal,159.96
TX-10822,2024-03-19,CUST-0060,Pro Laptop,Electronics,4,1200.0,South,Small Business,Bank Transfer,4800.0
TX-14553,2025-05-02,CUST-0250,Whiteboard,Office Supplies,2,79.99,East,Consumer,Bank Transfer,159.98
TX-10909,2025-06-04,CUST-0140,Laptop Sleeve,Accessories,2,29.99,North,Small Business,Credit Card,59.98
TX-12516,2024-05-19,CUST-0004,Premium Notebook,Office Supplies,4,15.5,North,Small Business,Bank Transfer,62.0
TX-10181,2025-10-18,CUST-0069,Desk Mat,Accessories,3,25.0,East,Consumer,PayPal,75.0
TX-10164,2024-09-28,CUST-0398,Laptop Sleeve,Accessories,5,29.99,North,Corporate,Credit Card,149.95
TX-11523,2025-09-05,CUST-0209,Noise-Cancelling Headphones,Electronics,2,250.0,South,Consumer,Cash,500.0
TX-10451,2025-07-29,CUST-0246,Laptop Sleeve,Accessories,4,29.99,South,Small Business,Bank Transfer,119.96
TX-13983,2025-11-26,CUST-0118,Premium Notebook,Office Supplies,1,13.02,South,Consumer,PayPal,13.02
TX-12538,2025-02-09,CUST-0350,Noise-Cancelling Headphones,Electronics,2,250.0,South,Consumer,Cash,500.0
TX-14706,2025-12-24,CUST-0017,Noise-Cancelling Headphones,Electronics,4,250.0,South,Corporate,Cash,1000.0
TX-14804,2025-11-04,CUST-0087,Laptop Sleeve,Accessories,2,29.99,South,Consumer,Cash,59.98
TX-11311,2025-06-15,CUST-0308,Premium Notebook,Office Supplies,4,15.5,North,Corporate,Cash,62.0
TX-13149,2025-04-04,CUST-0004,Smartwatch,Electronics,4,200.0,North,Small Business,Credit Card,800.0
TX-11111,2024-06-15,CUST-0224,Premium Notebook,Office Supplies,4,15.5,North,Small Business,Bank Transfer,62.0
TX-14573,2025-08-28,CUST-0151,Premium Tablet,Electronics,8,600.0,East,Corporate,Bank Transfer,4800.0
TX-13874,2024-01-12,CUST-0101,4K Monitor,Electronics,4,350.0,North,Consumer,Cash,1400.0
TX-13489,2024-05-25,CUST-0398,Desk Mat,Accessories,7,22.5,North,Corporate,Credit Card,157.5
TX-11287,2024-07-23,CUST-0206,Ergonomic Chair,Office Supplies,3,299.99,South,Consumer,Bank Transfer,899.97
TX-14345,2024-04-18,CUST-0235,Premium Notebook,Office Supplies,2,15.5,East,Small Business,Cash,31.0
TX-14672,2025-12-30,CUST-0212,Premium Notebook,Office Supplies,10,15.5,North,Corporate,Bank Transfer,155.0
TX-13680,2024-06-27,CUST-0124,Gel Pens 12-Pack,Office Supplies,4,12.99,West,Small Business,Cash,51.96
TX-14356,2025-02-27,CUST-0330,Premium Tablet,Electronics,9,600.0,North,Corporate,PayPal,5400.0
TX-14193,2024-02-03,CUST-0307,Standing Desk,Office Supplies,1,423.0,West,Consumer,Cash,423.0
TX-13300,2025-10-10,CUST-0299,Premium Tablet,Electronics,9,600.0,North,Corporate,Cash,5400.0
TX-13310,2024-02-23,CUST-0358,USB-C Multi-Hub,Accessories,10,33.59,East,Corporate,Credit Card,335.90000000000003
TX-14582,2024-07-22,CUST-0374,USB-C Multi-Hub,Accessories,8,34.39,West,Corporate,PayPal,275.12
TX-13125,2024-07-16,CUST-0131,4K Monitor,Electronics,3,350.0,South,Corporate,Bank Transfer,1050.0
TX-10327,2024-11-17,CUST-0395,Smartwatch,Electronics,3,200.0,East,Consumer,Cash,600.0
TX-11790,2024-12-04,CUST-0200,Noise-Cancelling Headphones,Electronics,4,215.0,South,Small Business,Credit Card,860.0
TX-12490,2025-12-22,CUST-0350,Ergonomic Chair,Office Supplies,2,299.99,South,Consumer,PayPal,599.98
TX-12006,2024-11-13,CUST-0085,Pro Laptop,Electronics,2,1044.0,North,Consumer,Bank Transfer,2088.0
TX-12007,2025-10-07,CUST-0013,Gel Pens 12-Pack,Office Supplies,3,12.99,East,Consumer,Cash,38.97
TX-11858,2024-01-17,CUST-0201,Standing Desk,Office Supplies,6,396.0,East,Corporate,Bank Transfer,2376.0
TX-14712,2024-02-24,CUST-0277,Ergonomic Chair,Office Supplies,4,299.99,West,Consumer,Bank Transfer,1199.96
TX-10312,2024-02-26,CUST-0256,Mechanical Keyboard,Accessories,7,99.99,North,Corporate,PayPal,699.93
TX-10832,2025-12-25,CUST-0358,Mechanical Keyboard,Accessories,9,89.99,East,Corporate,Credit Card,809.91
TX-13079,2025-02-05,CUST-0068,4K Monitor,Electronics,1,350.0,East,Small Business,PayPal,350.0
TX-14745,2024-08-29,CUST-0169,Standing Desk,Office Supplies,4,387.0,North,Consumer,PayPal,1548.0
TX-13462,2025-08-03,CUST-0071,Ergonomic Chair,Office Supplies,10,299.99,South,Corporate,Bank Transfer,2999.9
TX-11201,2025-05-05,CUST-0341,Ergonomic Chair,Office Supplies,8,299.99,North,Corporate,Cash,2399.92
TX-14417,2025-10-30,CUST-0152,Premium Notebook,Office Supplies,3,15.5,South,Small Business,Bank Transfer,46.5
