Transaction_ID,Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Region,Customer_Segment,Payment_Method
TX-14588,2025-03-13,CUST-0137,Desk Mat, accessories,4.0,25.0,south,Consumer,Credit Card
TX-10556,2025-01-06,CUST-0383,Laptop Sleeve, accessories,9.0,24.59,south,Corporate,Cash
TX-14384,2025-11-16,CUST-0346,Desk Mat, accessories,4.0,21.75,East,Small Business,Credit Card
TX-13994,2025-02-05,CUST-0222,Premium Tablet,Electronics ,10.0,600.0, North ,Corporate,PayPal
TX-14740,2024-02-06,CUST-0042,Mechanical Keyboard, accessories,1.0,99.99,south,Small Business,Cash
TX-12469,2024-03-01,CUST-0180,Wireless Mouse, accessories,1.0,49.99, North ,Consumer,Credit Card
TX-14738,2024-09-01,CUST-0315,USB-C Multi-Hub, accessories,3.0,39.99, North ,Small Business,PayPal
TX-10355,2025-03-05,CUST-0086,Gel Pens 12-Pack,Office Supplies,4.0,12.99,West,Consumer,Bank Transfer
TX-11193,2025-10-20,CUST-0019,Whiteboard,Office Supplies,4.0,79.99,West,Consumer,Credit Card
TX-11716,2025-11-15,CUST-0135,Noise-Cancelling Headphones,Electronics ,4.0,250.0,West,Consumer,Credit Card
TX-13416,2024-10-07,CUST-0065,Ergonomic Chair,Office Supplies,3.0,299.99,East,Small Business,Bank Transfer
TX-12604,2025-01-30,CUST-0033,Premium Notebook,Office Supplies,4.0,15.5,East,Consumer,Credit Card
TX-14154,2025-12-27,CUST-0032,4K Monitor,Electronics ,5.0,350.0,East,Corporate,Bank Transfer
TX-12828,2025-04-21,CUST-0015,Laptop Sleeve, accessories,9.0,29.99,West,Corporate,PayPal
TX-11704,2025-03-01,CUST-0275,Standing Desk,Office Supplies,1.0,450.0,West,Small Business,Bank Transfer
TX-12863,2024-12-02,CUST-0390,Pro Laptop,Electronics ,1.0,1044.0,south,Small Business,Credit Card
TX-12618,2024-12-23,CUST-0194,Premium Notebook,Office Supplies,4.0,15.5,south,Small Business,Bank Transfer
TX-12400,2025-01-13,CUST-0133,Gel Pens 12-Pack,Office Supplies,4.0,12.99,East,Corporate,PayPal
TX-12139,2025-06-18,CUST-0394,Premium Tablet,Electronics ,4.0,600.0,West,Corporate,Bank Transfer
TX-13239,2024-11-23,CUST-0203,Laptop Sleeve, accessories,3.0,29.99,south,Small Business,Credit Card
TX-12383,2024-10-07,CUST-0214,Ergonomic Chair,Office Supplies,4.0,299.99,West,Small Business,Cash
TX-13218,2024-10-08,CUST-0198,Desk Mat, accessories,3.0,25.0,south,Consumer,Cash
TX-14796,2024-07-21,CUST-0325,Laptop Sleeve, accessories,10.0,29.99,south,Corporate,Cash
TX-11285,2024-03-15,CUST-0115,Gel Pens 12-Pack,Office Supplies,1.0,12.99, North ,Consumer,Bank Transfer
TX-13869,2025-04-05,CUST-0010,USB-C Multi-Hub, accessories,2.0,39.99,south,Small Business,Credit Card
TX-13895,2025-06-09,CUST-0326,Desk Mat, accessories,2.0,25.0,East,Corporate,PayPal
TX-14494,2024-11-23,CUST-0352,Standing Desk,Office Supplies,9.0,378.0,south,Corporate,Cash
TX-12087,02/19/2025,CUST-0303,Noise-Cancelling Headphones,Electronics ,2.0,250.0,south,Small Business,PayPal
TX-11889,2025-05-18,CUST-0360,4K Monitor,Electronics ,3.0,350.0, North ,Small Business,PayPal
TX-13558,2024-10-14,CUST-0220,Laptop Sleeve, accessories,8.0,29.99,West,Corporate,Bank Transfer
TX-11591,2024-03-22,CUST-0077,Noise-Cancelling Headphones,Electronics ,3.0,250.0,south,Consumer,PayPal
TX-11346,2025-12-05,CUST-0116,Pro Laptop,Electronics ,2.0,1200.0,West,Small Business,Bank Transfer
TX-14457,2024-07-09,CUST-0091,Noise-Cancelling Headphones,Electronics ,1.0,250.0,south,Small Business,PayPal
TX-12162,2025-08-24,CUST-0363,Smartwatch,Electronics ,5.0,200.0,West,Corporate,PayPal
TX-12396,2025-01-19,CUST-0141,Laptop Sleeve, accessories,4.0,29.99,West,Small Business,Cash
TX-13697,2025-08-26,CUST-0276,Laptop Sleeve, accessories,6.0,25.19,south,Corporate,Cash
TX-12271,2025-11-16,CUST-0376,Desk Mat, accessories,3.0,25.0,south,Consumer,Bank Transfer
TX-14516,2025-06-23,CUST-0348,Mechanical Keyboard, accessories,1.0,90.99,West,Small Business,Bank Transfer
TX-13111,2025-08-05,CUST-0398,Wireless Mouse, accessories,7.0,49.99, North ,Corporate,Cash
TX-11137,2024-08-13,CUST-0369,Gel Pens 12-Pack,Office Supplies,1.0,12.99,West,Small Business,PayPal
TX-13951,2025-06-01,CUST-0053,Whiteboard,Office Supplies,3.0,79.99,East,Small Business,Bank Transfer
TX-10972,2025-08-21,CUST-0256,Desk Mat, accessories,9.0,25.0, North ,Corporate,Cash
TX-10795,2025-12-26,CUST-0342,Premium Tablet,Electronics ,2.0,540.0,East,Small Business,Credit Card
TX-13020,2024-09-08,CUST-0103,Laptop Sleeve, accessories,2.0,24.59,East,Consumer,PayPal
TX-11711,01/15/2024,CUST-0074,Wireless Mouse, accessories,2.0,49.99,south,Small Business,PayPal
TX-13387,2025-01-22,CUST-0261,Desk Mat, accessories,2.0,21.0,south,Small Business,Bank Transfer
TX-10036,2025-04-12,CUST-0102,Gel Pens 12-Pack,Office Supplies,1.0,12.99, North ,Consumer,PayPal
TX-10453,2024-09-30,CUST-0385,Noise-Cancelling Headphones,Electronics ,6.0,250.0,,Corporate,PayPal
TX-10913,2024-10-02,CUST-0003,Ergonomic Chair,Office Supplies,4.0,299.99,south,Consumer,Bank Transfer
TX-14114,2024-03-16,CUST-0346,Smartwatch,Electronics ,4.0,200.0,East,Small Business,Credit Card
TX-11199,2025-03-20,CUST-0003,Standing Desk,Office Supplies,1.0,450.0,south,Consumer,PayPal
TX-11274,2024-04-05,CUST-0368,Premium Tablet,Electronics ,2.0,600.0,East,Consumer,PayPal
TX-12375,2024-08-15,CUST-0137,Desk Mat, accessories,2.0,25.0,south,Consumer,Credit Card
TX-10037,2025-01-02,CUST-0295,Premium Notebook,Office Supplies,1.0,15.5,West,Small Business,Cash
TX-10974,2025-06-25,CUST-0061,Mechanical Keyboard, accessories,4.0,92.99,West,Small Business,Cash
TX-13195,2025-01-10,CUST-0260,Smartwatch,Electronics ,,172.0,West,Consumer,Cash
TX-10983,2025-11-17,CUST-0377,Ergonomic Chair,Office Supplies,4.0,299.99,south,Corporate,Credit Card
TX-13960,2024-11-10,CUST-0332,Premium Tablet,Electronics ,1.0,600.0,south,Consumer,PayPal
TX-14605,2024-10-02,CUST-0101,Premium Tablet,Electronics ,3.0,600.0,,Consumer,Bank Transfer
TX-11418,2025-06-25,,4K Monitor,Electronics ,1.0,350.0,south,Consumer,Credit Card
TX-13332,2024-08-25,CUST-0397,Noise-Cancelling Headphones,Electronics ,2.0,250.0,West,Consumer,Cash
TX-11560,2024-09-09,CUST-0158,Mechanical Keyboard, accessories,4.0,83.99, North ,Corporate,Bank Transfer
TX-10039,2024-08-23,CUST-0311,Standing Desk,Office Supplies,5.0,450.0,East,Corporate,Bank Transfer
TX-11486,2025-11-13,CUST-0050,4K Monitor,Electronics ,2.0,350.0,West,Consumer,Credit Card
TX-13939,2025-01-10,CUST-0140,Smartwatch,Electronics ,3.0,200.0, North ,Small Business,Cash
TX-10169,2025-04-15,CUST-0273,Whiteboard,Office Supplies,,79.99,East,Consumer,Bank Transfer
TX-11355,2024-04-18,CUST-0067,Noise-Cancelling Headphones,Electronics ,4.0,250.0, North ,Small Business,Cash
TX-12785,2024-01-31,CUST-0108,Laptop Sleeve, accessories,7.0,29.99,West,Corporate,Cash
TX-13686,2025-11-21,CUST-0310,Premium Tablet,Electronics ,6.0,600.0,south,Corporate,PayPal
TX-14777,2025-09-03,CUST-0035,Gel Pens 12-Pack,Office Supplies,3.0,12.99,south,Small Business,Credit Card
TX-14821,2024-11-10,CUST-0384,Standing Desk,Office Supplies,3.0,450.0,south,Corporate,Credit Card
TX-12682,2025-04-08,CUST-0255,Premium Notebook,Office Supplies,4.0,15.5,south,Corporate,PayPal
TX-14732,2025-10-12,CUST-0200,Laptop Sleeve, accessories,1.0,26.99,south,Small Business,PayPal
TX-14082,2025-10-05,CUST-0003,4K Monitor,Electronics ,2.0,350.0,south,Consumer,Bank Transfer
TX-11640,2025-01-07,CUST-0370,Laptop Sleeve, accessories,8.0,29.99,south,Corporate,Cash
TX-11290,2025-01-24,CUST-0032,Gel Pens 12-Pack,Office Supplies,9.0,10.65,East,Corporate,PayPal
TX-11380,2025-12-02,CUST-0077,USB-C Multi-Hub, accessories,2.0,39.99,south,Consumer,Bank Transfer
TX-11933,2025-12-15,CUST-0090,Premium Notebook,Office Supplies,,15.5,West,Consumer,Credit Card
TX-10579,2024-06-20,CUST-0142,Wireless Mouse, accessories,4.0,46.99,south,Consumer,PayPal
TX-14245,2025-01-30,CUST-0003,Standing Desk,Office Supplies,2.0,450.0,south,Consumer,Cash
TX-13160,2025-12-03,CUST-0064,Whiteboard,Office Supplies,4.0,79.99,West,Small Business,Credit Card
TX-12030,2024-04-12,CUST-0020,Wireless Mouse, accessories,2.0,49.99,East,Corporate,Credit Card
TX-10892,2024-06-23,CUST-0061,4K Monitor,Electronics ,4.0,350.0,West,Small Business,Cash
TX-14008,2025-10-15,CUST-0058,USB-C Multi-Hub, accessories,4.0,39.99, North ,Consumer,PayPal
TX-10780,2025-12-08,CUST-0017,Gel Pens 12-Pack,Office Supplies,6.0,12.99,south,Corporate,PayPal
TX-10159,2025-02-07,CUST-0192,Whiteboard,Office Supplies,7.0,69.59, North ,Corporate,PayPal
TX-10002,08/25/2025,CUST-0220,Whiteboard,Office Supplies,2.0,79.99,West,Corporate,Credit Card
TX-12263,2025-04-03,CUST-0163,Pro Laptop,Electronics ,6.0,1200.0,south,Corporate,PayPal
TX-13216,2025-12-01,CUST-0143,Gel Pens 12-Pack,Office Supplies,4.0,12.99, North ,Consumer,Bank Transfer
TX-12109,2024-01-17,,Pro Laptop,Electronics ,4.0,1200.0, North ,Corporate,PayPal
TX-10849,2025-05-14,CUST-0392,4K Monitor,Electronics ,4.0,350.0, North ,Small Business,Cash
TX-12737,2024-11-08,CUST-0277,Mechanical Keyboard, accessories,4.0,99.99,West,Consumer,Bank Transfer
TX-12466,2025-07-27,CUST-0370,Ergonomic Chair,Office Supplies,2.0,299.99,south,Corporate,Credit Card
TX-13750,2025-01-10,CUST-0040,Mechanical Keyboard, accessories,2.0,99.99,West,Corporate,PayPal
TX-13704,2024-10-11,,USB-C Multi-Hub, accessories,4.0,39.99, North ,Small Business,Cash
TX-11596,2025-06-28,CUST-0128,Pro Laptop,Electronics ,10.0,1116.0,West,Corporate,Credit Card
TX-11776,2024-11-15,CUST-0056,Standing Desk,Office Supplies,2.0,450.0,south,Consumer,Credit Card
TX-11913,2025-05-21,CUST-0346,Desk Mat, accessories,3.0,22.75,East,Small Business,Cash
TX-11043,2025-04-26,CUST-0315,Premium Tablet,Electronics ,4.0,600.0, North ,Small Business,Bank Transfer
TX-14741,2025-03-12,CUST-0328,Wireless Mouse, accessories,2.0,49.99, North ,Consumer,Cash
TX-11544,2025-04-22,CUST-0395,USB-C Multi-Hub, accessories,4.0,39.99,East,Consumer,PayPal
TX-12736,2024-01-01,CUST-0285,Laptop Sleeve, accessories,2.0,29.99,south,Consumer,Credit Card
TX-13760,2024-02-23,CUST-0301,Wireless Mouse, accessories,2.0,49.99,West,Small Business,Credit Card
TX-14644,2025-12-11,CUST-0142,Smartwatch,Electronics ,1.0,200.0,south,Consumer,Credit Card
TX-10053,07/13/2024,CUST-0233,Premium Tablet,Electronics ,2.0,600.0,,Corporate,Credit Card
TX-11796,2024-09-19,CUST-0349,Desk Mat, accessories,6.0,25.0,East,Corporate,Bank Transfer
TX-13588,2025-08-27,CUST-0277,Premium Tablet,Electronics ,4.0,600.0,West,Consumer,Cash
TX-11911,2025-01-17,CUST-0338,Whiteboard,Office Supplies,2.0,79.99,,Consumer,Bank Transfer
TX-12306,2025-10-20,CUST-0399,Laptop Sleeve, accessories,3.0,27.59,West,Consumer,Credit Card
TX-12553,2025-08-31,CUST-0317,4K Monitor,Electronics ,4.0,350.0,south,Small Business,PayPal
TX-12800,2025-03-16,CUST-0325,Gel Pens 12-Pack,Office Supplies,5.0,12.99,south,Corporate,Credit Card
TX-10936,2025-08-06,CUST-0201,Noise-Cancelling Headphones,Electronics ,2.0,250.0,East,Corporate,Credit Card
TX-14152,2025-11-30,CUST-0292,Whiteboard,Office Supplies,9.0,79.99,West,Corporate,Credit Card
TX-10824,2024-01-30,CUST-0382,Premium Tablet,Electronics ,2.0,600.0,East,Consumer,PayPal
TX-14762,2025-09-29,CUST-0329,Premium Tablet,Electronics ,2.0,600.0,East,Consumer,PayPal
TX-13178,2025-11-29,CUST-0208,Premium Notebook,Office Supplies,1.0,15.5,East,Consumer,PayPal
TX-13401,2025-02-23,CUST-0148,Mechanical Keyboard, accessories,1.0,86.99,south,Small Business,PayPal
TX-11389,2025-01-19,CUST-0224,Premium Tablet,Electronics ,4.0,600.0, North ,Small Business,Bank Transfer
TX-13564,2025-10-26,CUST-0374,Whiteboard,Office Supplies,7.0,79.99,West,Corporate,Credit Card
TX-14906,2024-05-14,CUST-0273,Laptop Sleeve, accessories,2.0,29.99,East,Consumer,Credit Card
TX-10884,2024-04-12,CUST-0083,USB-C Multi-Hub, accessories,1.0,39.99,south,Consumer,Bank Transfer
TX-13859,2025-08-04,CUST-0212,Ergonomic Chair,Office Supplies,6.0,248.99, North ,Corporate,Credit Card
TX-11607,2025-12-30,CUST-0236,Desk Mat, accessories,3.0,25.0,south,Consumer,Cash
TX-11594,2025-11-22,CUST-0278,Standing Desk,Office Supplies,3.0,450.0,East,Consumer,Bank Transfer
TX-10771,2024-08-13,CUST-0152,Mechanical Keyboard, accessories,2.0,81.99,south,Small Business,PayPal
TX-12611,2024-09-06,CUST-0385,Desk Mat, accessories,8.0,25.0,south,Corporate,Cash
TX-13910,2024-12-25,CUST-0237,4K Monitor,Electronics ,4.0,297.5,West,Small Business,PayPal
TX-12273,2025-03-14,CUST-0171,Premium Tablet,Electronics ,1.0,498.0, North ,Small Business,Credit Card
TX-11868,04/26/2025,CUST-0161,Wireless Mouse, accessories,4.0,49.99,East,Consumer,PayPal
TX-11085,2024-09-01,CUST-0009,Ergonomic Chair,Office Supplies,1.0,299.99, North ,Small Business,Bank Transfer
TX-10010,2024-06-28,CUST-0241,Desk Mat, accessories,6.0,25.0, North ,Corporate,PayPal
TX-13665,2025-09-17,CUST-0310,Pro Laptop,Electronics ,9.0,1200.0,south,Corporate,Cash
TX-11325,2025-07-02,CUST-0012,Laptop Sleeve, accessories,2.0,29.99,West,Small Business,PayPal
TX-13390,2025-04-28,CUST-0209,Premium Tablet,Electronics ,1.0,600.0,south,Consumer,Credit Card
TX-11463,2024-01-27,CUST-0109,Whiteboard,Office Supplies,3.0,79.99,south,Consumer,PayPal
TX-10806,2025-03-13,CUST-0190,Premium Notebook,Office Supplies,1.0,15.5,south,Consumer,Bank Transfer
TX-13789,2025-05-08,CUST-0302,Gel Pens 12-Pack,Office Supplies,3.0,12.99,south,Corporate,Credit Card
TX-14372,2025-09-29,CUST-0146,USB-C Multi-Hub, accessories,9.0,39.99,south,Corporate,Cash
TX-13825,2024-03-25,CUST-0342,Laptop Sleeve, accessories,1.0,29.99,East,Small Business,Credit Card
TX-12108,2024-09-03,CUST-0273,Gel Pens 12-Pack,Office Supplies,2.0,12.99,East,Consumer,Cash
TX-14388,2025-02-25,CUST-0373,Premium Tablet,Electronics ,10.0,600.0,East,Corporate,Cash
TX-14986,2024-03-10,CUST-0274,Noise-Cancelling Headphones,Electronics ,4.0,250.0,,Small Business,Credit Card
TX-12234,2025-04-12,CUST-0021,Laptop Sleeve, accessories,3.0,29.99,East,Consumer,PayPal
TX-13211,2025-01-13,CUST-0206,Gel Pens 12-Pack,Office Supplies,3.0,11.04,south,Consumer,Cash
TX-10963,2025-07-07,CUST-0146,Pro Laptop,Electronics ,10.0,1200.0,south,Corporate,Bank Transfer
TX-13415,2025-11-22,,Premium Tablet,Electronics ,3.0,0.0,West,Consumer,Credit Card
TX-13807,2025-03-22,CUST-0058,Desk Mat, accessories,4.0,25.0, North ,Consumer,Cash
TX-10398,2025-11-04,CUST-0093,Ergonomic Chair,Office Supplies,9.0,299.99,East,Corporate,PayPal
TX-12632,2025-04-06,CUST-0295,Gel Pens 12-Pack,Office Supplies,3.0,12.99,West,Small Business,Credit Card
TX-14880,2025-10-18,CUST-0055,Whiteboard,Office Supplies,6.0,73.59,West,Corporate,Credit Card
TX-12996,2024-08-25,CUST-0066,Premium Notebook,Office Supplies,4.0,12.71, North ,Small Business,Bank Transfer
TX-10704,2024-02-01,CUST-0121,Whiteboard,Office Supplies,4.0,79.99,West,Consumer,Bank Transfer
TX-10431,2025-11-16,CUST-0353,Laptop Sleeve, accessories,3.0,29.99,West,Corporate,Cash
TX-10292,2024-05-03,CUST-0217,Mechanical Keyboard, accessories,4.0,99.99,south,Small Business,Credit Card
TX-14896,08/24/2024,CUST-0355,USB-C Multi-Hub, accessories,2.0,39.99,East,Consumer,Bank Transfer
TX-10145,2025-08-17,CUST-0338,Laptop Sleeve, accessories,3.0,29.99,East,Consumer,Credit Card
TX-14558,2024-08-17,CUST-0172,Whiteboard,Office Supplies,2.0,79.99,south,Corporate,Bank Transfer
TX-12033,2024-09-23,CUST-0081,Laptop Sleeve, accessories,1.0,29.99, North ,Consumer,Cash
TX-14231,2025-11-23,CUST-0003,USB-C Multi-Hub, accessories,3.0,39.99,south,Consumer,Cash
TX-11165,2025-07-11,CUST-0088,Ergonomic Chair,Office Supplies,2.0,242.99,West,Small Business,Bank Transfer
TX-13500,2025-12-09,CUST-0241,4K Monitor,Electronics ,8.0,350.0, North ,Corporate,Credit Card
TX-12050,2025-09-15,CUST-0293,Noise-Cancelling Headphones,Electronics ,5.0,250.0, North ,Corporate,Cash
TX-12624,2025-04-20,CUST-0057,Laptop Sleeve, accessories,3.0,29.99,West,Consumer,PayPal
TX-14404,2024-02-10,CUST-0117,Ergonomic Chair,Office Supplies,4.0,278.99,East,Consumer,Bank Transfer
TX-10339,2025-05-11,CUST-0290,USB-C Multi-Hub, accessories,8.0,35.99,West,Corporate,Bank Transfer
TX-13935,2025-08-14,CUST-0201,Premium Notebook,Office Supplies,3.0,14.26,East,Corporate,Cash
TX-13783,2024-01-24,CUST-0132,4K Monitor,Electronics ,10.0,350.0, North ,Corporate,Bank Transfer
TX-12973,2024-11-28,CUST-0081,Whiteboard,Office Supplies,3.0,79.99, North ,Consumer,Credit Card
TX-10265,2025-07-03,CUST-0096,Premium Notebook,Office Supplies,5.0,13.17, North ,Corporate,Cash
TX-12424,2025-06-01,CUST-0035,Premium Notebook,Office Supplies,2.0,15.5,south,Small Business,Bank Transfer
TX-11262,2025-11-27,CUST-0233,USB-C Multi-Hub, accessories,10.0,39.99,,Corporate,Bank Transfer
TX-11771,2024-04-06,CUST-0011,Wireless Mouse, accessories,1.0,47.49,West,Consumer,Bank Transfer
TX-13511,2025-07-23,CUST-0105,Noise-Cancelling Headphones,Electronics ,3.0,250.0,West,Consumer,PayPal
TX-10271,2025-01-02,CUST-0005,Standing Desk,Office Supplies,2.0,450.0, North ,Small Business,Cash
TX-10696,2025-12-29,CUST-0250,4K Monitor,Electronics ,4.0,350.0,East,Consumer,Bank Transfer
TX-10747,2024-02-13,CUST-0208,Premium Tablet,Electronics ,4.0,600.0,East,Consumer,PayPal
TX-10244,2024-11-02,CUST-0129,Smartwatch,Electronics ,2.0,180.0,West,Consumer,Cash
TX-10317,2024-02-17,CUST-0036,Premium Notebook,Office Supplies,3.0,13.64,East,Small Business,Bank Transfer
TX-10476,2025-03-24,CUST-0196,Ergonomic Chair,Office Supplies,,299.99,West,Small Business,PayPal
TX-12032,2025-09-22,CUST-0270,4K Monitor,Electronics ,3.0,301.0,West,Small Business,PayPal
TX-10957,2025-02-15,CUST-0085,Ergonomic Chair,Office Supplies,4.0,299.99, North ,Consumer,Credit Card
TX-13871,2025-07-03,CUST-0399,Gel Pens 12-Pack,Office Supplies,1.0,12.99,West,Consumer,Bank Transfer
TX-10813,2024-10-21,CUST-0252,Mechanical Keyboard, accessories,1.0,99.99,East,Consumer,Credit Card
TX-14196,2024-06-26,CUST-0214,Pro Laptop,Electronics ,2.0,1200.0,West,Small Business,PayPal
TX-11914,2024-05-20,CUST-0171,Gel Pens 12-Pack,Office Supplies,4.0,12.99, North ,Small Business,PayPal
TX-14629,2024-12-12,CUST-0391,Whiteboard,Office Supplies,3.0,79.99,West,Consumer,Credit Card
TX-13487,2025-07-06,CUST-0179,Premium Notebook,Office Supplies,9.0,15.5,West,Corporate,PayPal
TX-11297,2024-05-31,CUST-0256,Ergonomic Chair,Office Supplies,8.0,299.99, North ,Corporate,Bank Transfer
TX-14087,2025-03-01,CUST-0300,Standing Desk,Office Supplies,3.0,450.0,East,Small Business,Bank Transfer
TX-11804,2025-11-04,CUST-0013,Ergonomic Chair,Office Supplies,2.0,299.99,East,Consumer,Bank Transfer
TX-10758,2025-02-25,CUST-0123,4K Monitor,Electronics ,1.0,350.0,south,Consumer,PayPal
TX-10250,2025-12-10,CUST-0345,Standing Desk,Office Supplies,3.0,450.0,south,Small Business,PayPal
TX-12461,2025-01-10,CUST-0137,Pro Laptop,Electronics ,3.0,1200.0,south,Consumer,Bank Transfer
TX-10545,2025-08-12,CUST-0352,Pro Laptop,Electronics ,6.0,1200.0,south,Corporate,PayPal
TX-13241,07/15/2025,CUST-0193,Laptop Sleeve, accessories,3.0,29.99,south,Small Business,PayPal
TX-10738,2024-01-01,CUST-0020,Desk Mat, accessories,6.0,25.0,East,Corporate,PayPal
TX-10310,2024-10-02,CUST-0061,Noise-Cancelling Headphones,Electronics ,4.0,250.0,West,Small Business,Bank Transfer
TX-13834,2025-12-11,CUST-0178,Noise-Cancelling Headphones,Electronics ,4.0,235.0, North ,Consumer,Cash
TX-12941,2025-01-13,CUST-0396,Gel Pens 12-Pack,Office Supplies,9.0,11.69, North ,Corporate,Cash
TX-11131,2024-11-29,CUST-0120,Desk Mat, accessories,4.0,25.0,,Consumer,Credit Card
TX-11449,2025-11-25,CUST-0274,Gel Pens 12-Pack,Office Supplies,3.0,12.99,East,Small Business,PayPal
TX-14949,2025-12-23,CUST-0175,Gel Pens 12-Pack,Office Supplies,1.0,12.99,East,Consumer,Credit Card
TX-10015,2025-09-29,CUST-0388,Gel Pens 12-Pack,Office Supplies,1.0,12.99, North ,Consumer,PayPal
TX-13232,2025-11-24,CUST-0300,Laptop Sleeve, accessories,,29.99,East,Small Business,PayPal
TX-12769,2024-11-09,CUST-0109,Standing Desk,Office Supplies,4.0,391.5,south,Consumer,Credit Card
TX-13468,2024-06-04,CUST-0014,4K Monitor,Electronics ,3.0,290.5,south,Small Business,Bank Transfer
TX-10920,2025-01-12,CUST-0223,Desk Mat, accessories,3.0,25.0,south,Corporate,Credit Card
TX-13029,2024-07-20,CUST-0238,Gel Pens 12-Pack,Office Supplies,3.0,12.99,West,Small Business,Cash
TX-11372,2024-06-20,CUST-0387,Pro Laptop,Electronics ,3.0,1200.0,south,Corporate,Bank Transfer
TX-13587,2025-05-20,CUST-0031,Premium Notebook,Office Supplies,2.0,15.5, North ,Corporate,Bank Transfer
TX-12544,2025-03-05,CUST-0250,4K Monitor,Electronics ,1.0,350.0,East,Consumer,Bank Transfer
TX-13598,2024-12-13,CUST-0232,Premium Tablet,Electronics ,1.0,516.0,East,Small Business,Cash
TX-10038,2025-08-02,CUST-0399,Wireless Mouse, accessories,4.0,49.99,West,Consumer,Bank Transfer
TX-10363,2025-10-15,CUST-0042,Ergonomic Chair,Office Supplies,3.0,299.99,south,Small Business,Cash
TX-14126,2024-11-06,CUST-0394,Standing Desk,Office Supplies,4.0,450.0,West,Corporate,Cash
TX-10182,2024-12-04,CUST-0332,Standing Desk,Office Supplies,1.0,450.0,south,Consumer,Bank Transfer
TX-13033,2024-07-06,CUST-0087,Whiteboard,Office Supplies,2.0,79.99,south,Consumer,Cash
TX-12983,2025-08-09,CUST-0300,Premium Tablet,Electronics ,2.0,600.0,East,Small Business,Bank Transfer
TX-11194,2025-09-22,CUST-0236,Premium Notebook,Office Supplies,3.0,12.71,south,Consumer,Credit Card
TX-12852,2025-07-03,CUST-0298,Premium Tablet,Electronics ,8.0,600.0,West,Corporate,Cash
TX-13820,2025-11-30,CUST-0022,Pro Laptop,Electronics ,3.0,1200.0,West,Small Business,Bank Transfer
TX-11121,2025-04-06,,Premium Tablet,Electronics ,1.0,600.0,south,Consumer,PayPal
TX-12235,2025-09-15,CUST-0278,Whiteboard,Office Supplies,1.0,64.79,East,Consumer,PayPal
TX-12667,2025-08-21,CUST-0353,Gel Pens 12-Pack,Office Supplies,8.0,12.99,West,Corporate,Bank Transfer
TX-13753,09/08/2025,CUST-0168,Whiteboard,Office Supplies,1.0,79.99,East,Small Business,Bank Transfer
TX-13223,2024-02-12,CUST-0374,Smartwatch,Electronics ,2.0,200.0,West,Corporate,PayPal
TX-11182,2025-06-17,CUST-0368,Noise-Cancelling Headphones,Electronics ,1.0,250.0,East,Consumer,Bank Transfer
TX-14209,2025-12-04,CUST-0363,Desk Mat, accessories,6.0,25.0,West,Corporate,Credit Card
TX-14319,2024-03-12,CUST-0344,Premium Tablet,Electronics ,7.0,600.0,south,Corporate,Cash
TX-10614,2024-07-19,CUST-0288,Laptop Sleeve, accessories,5.0,24.89,West,Corporate,PayPal
TX-14938,2024-03-29,CUST-0028,Gel Pens 12-Pack,Office Supplies,4.0,12.99, North ,Consumer,PayPal
TX-11466,2025-06-24,CUST-0027,Desk Mat, accessories,4.0,25.0,south,Small Business,Bank Transfer
TX-10401,2025-04-26,CUST-0325,Laptop Sleeve, accessories,3.0,29.99,south,Corporate,Cash
TX-13042,2024-02-21,CUST-0157,Gel Pens 12-Pack,Office Supplies,1.0,12.99,East,Consumer,Bank Transfer
TX-10934,2025-04-19,CUST-0217,Pro Laptop,Electronics ,2.0,1200.0,south,Small Business,PayPal
TX-12419,2025-05-01,CUST-0182,Wireless Mouse, accessories,1.0,49.99,East,Consumer,Credit Card
TX-14086,2024-04-23,CUST-0342,Wireless Mouse, accessories,1.0,49.99,East,Small Business,Bank Transfer
TX-14540,2024-08-05,CUST-0258,Whiteboard,Office Supplies,2.0,79.99,south,Small Business,Cash
TX-12641,2024-07-27,CUST-0237,Gel Pens 12-Pack,Office Supplies,3.0,11.17,West,Small Business,Cash
TX-14074,2025-05-22,CUST-0368,Mechanical Keyboard, accessories,2.0,99.99,East,Consumer,Bank Transfer
TX-10726,2025-10-29,CUST-0172,Premium Notebook,Office Supplies,3.0,15.5,south,Corporate,Bank Transfer
TX-10826,2025-03-17,CUST-0022,Pro Laptop,Electronics ,,1200.0,West,Small Business,Credit Card
TX-11521,2025-04-29,CUST-0268,Laptop Sleeve, accessories,2.0,29.99,West,Small Business,Credit Card
TX-14773,2024-03-28,CUST-0379,Pro Laptop,Electronics ,2.0,1200.0,south,Consumer,PayPal
TX-12930,2024-06-09,CUST-0109,Wireless Mouse, accessories,2.0,49.99,south,Consumer,PayPal
TX-10136,2025-11-29,CUST-0342,Ergonomic Chair,Office Supplies,3.0,299.99,East,Small Business,Bank Transfer
TX-13590,2024-12-18,CUST-0047,USB-C Multi-Hub, accessories,2.0,34.39,south,Small Business,Credit Card
TX-10628,2024-12-29,CUST-0257,Ergonomic Chair,Office Supplies,3.0,299.99,West,Small Business,Cash
TX-10334,2024-02-21,CUST-0087,Desk Mat, accessories,4.0,21.25,south,Consumer,Cash
